t (s); p (bar); mp_in (kg/s); mp_out (kg/s)
2.709262e-02; 4.300072e+05, 0.000000e+00, 0.000000e+00
2.782485e-02; 4.300072e+05, 0.000000e+00, 0.000000e+00
2.855709e-02; 4.300073e+05, 0.000000e+00, 0.000000e+00
2.928932e-02; 4.300073e+05, 0.000000e+00, 0.000000e+00
3.002155e-02; 4.300073e+05, 0.000000e+00, 0.000000e+00
3.075379e-02; 4.300073e+05, 0.000000e+00, 0.000000e+00
3.148602e-02; 4.300073e+05, 0.000000e+00, 0.000000e+00
3.221825e-02; 4.300074e+05, 0.000000e+00, 0.000000e+00
3.295048e-02; 4.300074e+05, 0.000000e+00, 0.000000e+00
3.368272e-02; 4.300075e+05, 0.000000e+00, 0.000000e+00
3.441495e-02; 4.300075e+05, 0.000000e+00, 0.000000e+00
3.514718e-02; 4.300076e+05, 0.000000e+00, 0.000000e+00
3.587942e-02; 4.300077e+05, 0.000000e+00, 0.000000e+00
3.661165e-02; 4.300078e+05, 0.000000e+00, 0.000000e+00
3.734388e-02; 4.300079e+05, 0.000000e+00, 0.000000e+00
3.807612e-02; 4.300080e+05, 0.000000e+00, 0.000000e+00
3.880835e-02; 4.300081e+05, 0.000000e+00, 0.000000e+00
3.954058e-02; 4.300082e+05, 0.000000e+00, 0.000000e+00
4.027281e-02; 4.300083e+05, 0.000000e+00, 0.000000e+00
4.100505e-02; 4.300084e+05, 0.000000e+00, 0.000000e+00
4.173728e-02; 4.300085e+05, 0.000000e+00, 0.000000e+00
4.246951e-02; 4.300086e+05, 0.000000e+00, 0.000000e+00
4.320175e-02; 4.300086e+05, 0.000000e+00, 0.000000e+00
4.393398e-02; 4.300087e+05, 0.000000e+00, 0.000000e+00
4.466621e-02; 4.300088e+05, 0.000000e+00, 0.000000e+00
4.539845e-02; 4.300088e+05, 0.000000e+00, 0.000000e+00
4.613068e-02; 4.300089e+05, 0.000000e+00, 0.000000e+00
4.686291e-02; 4.300089e+05, 0.000000e+00, 0.000000e+00
4.759514e-02; 4.300089e+05, 0.000000e+00, 0.000000e+00
4.832738e-02; 4.300089e+05, 0.000000e+00, 0.000000e+00
4.905961e-02; 4.300089e+05, 0.000000e+00, 0.000000e+00
4.979184e-02; 4.300089e+05, 0.000000e+00, 0.000000e+00
5.052408e-02; 4.300090e+05, 0.000000e+00, 0.000000e+00
5.125631e-02; 4.300090e+05, 0.000000e+00, 0.000000e+00
5.198854e-02; 4.300090e+05, 0.000000e+00, 0.000000e+00
5.272078e-02; 4.300090e+05, 0.000000e+00, 0.000000e+00
5.345301e-02; 4.300090e+05, 0.000000e+00, 0.000000e+00
5.418524e-02; 4.300091e+05, 0.000000e+00, 0.000000e+00
5.491747e-02; 4.300091e+05, 0.000000e+00, 0.000000e+00
5.564971e-02; 4.300092e+05, 0.000000e+00, 0.000000e+00
5.638194e-02; 4.300092e+05, 0.000000e+00, 0.000000e+00
5.711417e-02; 4.300093e+05, 0.000000e+00, 0.000000e+00
5.784641e-02; 4.300093e+05, 0.000000e+00, 0.000000e+00
5.857864e-02; 4.300094e+05, 0.000000e+00, 0.000000e+00
5.931087e-02; 4.300094e+05, 0.000000e+00, 0.000000e+00
6.004310e-02; 4.300095e+05, 0.000000e+00, 0.000000e+00
6.077534e-02; 4.300095e+05, 0.000000e+00, 0.000000e+00
6.150757e-02; 4.300096e+05, 0.000000e+00, 0.000000e+00
6.223980e-02; 4.300096e+05, 0.000000e+00, 0.000000e+00
6.297204e-02; 4.300096e+05, 0.000000e+00, 0.000000e+00
6.370427e-02; 4.300097e+05, 0.000000e+00, 0.000000e+00
6.443650e-02; 4.300097e+05, 0.000000e+00, 0.000000e+00
6.516874e-02; 4.300097e+05, 0.000000e+00, 0.000000e+00
6.590097e-02; 4.300097e+05, 0.000000e+00, 0.000000e+00
6.663320e-02; 4.300097e+05, 0.000000e+00, 0.000000e+00
6.736543e-02; 4.300097e+05, 0.000000e+00, 0.000000e+00
6.809767e-02; 4.300097e+05, 0.000000e+00, 0.000000e+00
6.882990e-02; 4.300097e+05, 0.000000e+00, 0.000000e+00
6.956213e-02; 4.300097e+05, 0.000000e+00, 0.000000e+00
7.029437e-02; 4.300098e+05, 0.000000e+00, 0.000000e+00
7.102660e-02; 4.300098e+05, 0.000000e+00, 0.000000e+00
7.175883e-02; 4.300098e+05, 0.000000e+00, 0.000000e+00
7.249107e-02; 4.300098e+05, 0.000000e+00, 0.000000e+00
7.322330e-02; 4.300098e+05, 0.000000e+00, 0.000000e+00
7.395553e-02; 4.300098e+05, 0.000000e+00, 0.000000e+00
7.468776e-02; 4.300099e+05, 0.000000e+00, 0.000000e+00
7.542000e-02; 4.300099e+05, 0.000000e+00, 0.000000e+00
7.615223e-02; 4.300099e+05, 0.000000e+00, 0.000000e+00
7.688446e-02; 4.300099e+05, 0.000000e+00, 0.000000e+00
7.761670e-02; 4.300100e+05, 0.000000e+00, 0.000000e+00
7.834893e-02; 4.300100e+05, 0.000000e+00, 0.000000e+00
7.908116e-02; 4.300100e+05, 0.000000e+00, 0.000000e+00
7.981340e-02; 4.300100e+05, 0.000000e+00, 0.000000e+00
8.054563e-02; 4.300100e+05, 0.000000e+00, 0.000000e+00
8.127786e-02; 4.300101e+05, 0.000000e+00, 0.000000e+00
8.201009e-02; 4.300101e+05, 0.000000e+00, 0.000000e+00
8.274233e-02; 4.300101e+05, 0.000000e+00, 0.000000e+00
8.347456e-02; 4.300101e+05, 0.000000e+00, 0.000000e+00
8.420679e-02; 4.300101e+05, 0.000000e+00, 0.000000e+00
8.493903e-02; 4.300101e+05, 0.000000e+00, 0.000000e+00
8.567126e-02; 4.300101e+05, 0.000000e+00, 0.000000e+00
8.640349e-02; 4.300101e+05, 0.000000e+00, 0.000000e+00
8.713573e-02; 4.300101e+05, 0.000000e+00, 0.000000e+00
8.786796e-02; 4.300101e+05, 0.000000e+00, 0.000000e+00
8.860019e-02; 4.300101e+05, 0.000000e+00, 0.000000e+00
8.933242e-02; 4.300101e+05, 0.000000e+00, 0.000000e+00
9.006466e-02; 4.300101e+05, 0.000000e+00, 0.000000e+00
9.079689e-02; 4.300102e+05, 0.000000e+00, 0.000000e+00
9.152912e-02; 4.300102e+05, 0.000000e+00, 0.000000e+00
9.226136e-02; 4.300102e+05, 0.000000e+00, 0.000000e+00
9.299359e-02; 4.300102e+05, 0.000000e+00, 0.000000e+00
9.372582e-02; 4.300102e+05, 0.000000e+00, 0.000000e+00
9.445806e-02; 4.300102e+05, 0.000000e+00, 0.000000e+00
9.519029e-02; 4.300102e+05, 0.000000e+00, 0.000000e+00
9.592252e-02; 4.300102e+05, 0.000000e+00, 0.000000e+00
9.665475e-02; 4.300102e+05, 0.000000e+00, 0.000000e+00
9.738699e-02; 4.300103e+05, 0.000000e+00, 0.000000e+00
9.811922e-02; 4.300103e+05, 0.000000e+00, 0.000000e+00
9.885145e-02; 4.300103e+05, 0.000000e+00, 0.000000e+00
9.958369e-02; 4.300103e+05, 0.000000e+00, 0.000000e+00
1.003159e-01; 4.300103e+05, 0.000000e+00, 0.000000e+00
1.010482e-01; 4.300103e+05, 0.000000e+00, 0.000000e+00
1.017804e-01; 4.300103e+05, 0.000000e+00, 0.000000e+00
1.025126e-01; 4.300103e+05, 0.000000e+00, 0.000000e+00
1.032449e-01; 4.300103e+05, 0.000000e+00, 0.000000e+00
1.039771e-01; 4.300103e+05, 0.000000e+00, 0.000000e+00
1.047093e-01; 4.300103e+05, 0.000000e+00, 0.000000e+00
1.054416e-01; 4.300103e+05, 0.000000e+00, 0.000000e+00
1.061738e-01; 4.300103e+05, 0.000000e+00, 0.000000e+00
1.069060e-01; 4.300103e+05, 0.000000e+00, 0.000000e+00
1.076382e-01; 4.300103e+05, 0.000000e+00, 0.000000e+00
1.083705e-01; 4.300103e+05, 0.000000e+00, 0.000000e+00
1.091027e-01; 4.300103e+05, 0.000000e+00, 0.000000e+00
1.098349e-01; 4.300103e+05, 0.000000e+00, 0.000000e+00
1.105672e-01; 4.300103e+05, 0.000000e+00, 0.000000e+00
1.112994e-01; 4.300103e+05, 0.000000e+00, 0.000000e+00
1.120316e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.127639e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.134961e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.142283e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.149606e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.156928e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.164250e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.171573e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.178895e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.186217e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.193540e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.200862e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.208184e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.215507e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.222829e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.230151e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.237474e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.244796e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.252118e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.259441e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.266763e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.274085e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.281408e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.288730e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.296052e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.303375e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.310697e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.318019e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.325342e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.332664e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.339986e-01; 4.300104e+05, 0.000000e+00, 0.000000e+00
1.347309e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.354631e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.361953e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.369276e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.376598e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.383920e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.391243e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.398565e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.405887e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.413210e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.420532e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.427854e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.435177e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.442499e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.449821e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.457144e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.464466e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.471788e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.479111e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.486433e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.493755e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.501078e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.508400e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.515722e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.523045e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.530367e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.537689e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.545012e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.552334e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.559656e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.566979e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.574301e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.581623e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.588946e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.596268e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.603590e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.610913e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.618235e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.625557e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.632880e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.640202e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.647524e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.654847e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.662169e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.669491e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.676814e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.684136e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.691458e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.698781e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.706103e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.713425e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.720748e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.728070e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.735392e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.742715e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.750037e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.757359e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.764681e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.772004e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.779326e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.786648e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.793971e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.801293e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.808615e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.815938e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.823260e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.830582e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.837905e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.845227e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.852549e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.859872e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.867194e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.874516e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.881839e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.889161e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.896483e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.903806e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.911128e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.918450e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.925773e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.933095e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.940417e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.947740e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.955062e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.962384e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.969707e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.977029e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.984351e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.991674e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
1.998996e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.006318e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.013641e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.020963e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.028285e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.035608e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.042930e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.050252e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.057575e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.064897e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.072219e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.079542e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.086864e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.094186e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.101509e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.108831e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.116153e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.123476e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.130798e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.138120e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.145443e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.152765e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.160087e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.167410e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.174732e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.182054e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.189377e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.196699e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.204021e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.211344e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.218666e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.225988e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.233311e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.240633e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.247955e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.255278e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.262600e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.269922e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.277245e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.284567e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.291889e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.299212e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.306534e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.313856e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.321179e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.328501e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.335823e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.343146e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.350468e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.357790e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.365113e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.372435e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.379757e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.387080e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.394402e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.401724e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.409047e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.416369e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.423691e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.431014e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.438336e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.445658e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.452981e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.460303e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.467625e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.474947e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.482270e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.489592e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.496914e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.504237e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.511559e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.518881e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.526204e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.533526e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.540848e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.548171e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.555493e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.562815e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.570138e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.577460e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.584782e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.592105e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.599427e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.606749e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.614072e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.621394e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.628716e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.636039e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.643361e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.650683e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.658006e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.665328e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.672650e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.679973e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.687295e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.694617e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.701940e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.709262e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.716584e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.723907e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.731229e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.738551e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.745874e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.753196e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.760518e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.767841e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.775163e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.782485e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.789808e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.797130e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.804452e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.811775e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.819097e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.826419e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.833742e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.841064e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.848386e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.855709e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.863031e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.870353e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.877676e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.884998e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.892320e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.899643e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
2.906965e-01; 4.300105e+05, 0.000000e+00, 0.000000e+00
